date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2025-05-01,Australian Capital Territory,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,5,May,NASC
2025-06-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,10000.0,4,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,Australian Capital Territory,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-08-01,Australian Capital Territory,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-05-01,South Australia,Phone call,18 - 24,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-01-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,1,January,NASC
2025-02-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,2,February,NASC
2025-03-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,3,March,NASC
2025-04-01,South Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,4,April,NASC
2025-04-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,4,April,NASC
2025-05-01,South Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-05-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-06-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-06-01,South Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-07-01,South Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-08-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-01-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,1,January,NASC
2025-03-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,3,March,NASC
2025-04-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,4,April,NASC
2025-05-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,5,May,NASC
2025-06-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,7,July,NASC
2025-08-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-01-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,1,January,NASC
2025-02-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,2,February,NASC
2025-03-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,500.0,9,2025,3,March,NASC
2025-04-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,4,April,NASC
2025-05-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,5,May,NASC
2025-06-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,6,June,NASC
2025-07-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,7,July,NASC
2025-08-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,8,August,NASC
2025-01-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,1,January,NASC
2025-02-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,2,February,NASC
2025-03-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,3,March,NASC
2025-04-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,4,April,NASC
2025-05-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,5,May,NASC
2025-06-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-07-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,7,July,NASC
2025-08-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,8,August,NASC
2025-01-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,1,January,NASC
2025-02-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,2,February,NASC
2025-03-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,3,March,NASC
2025-04-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,4,April,NASC
2025-05-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,5,May,NASC
2025-06-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,2000.0,13,2025,6,June,NASC
2025-07-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,7,2025,7,July,NASC
2025-08-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,7762.76,5,2025,8,August,NASC
2025-01-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,9785.0,7,2025,1,January,NASC
2025-02-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,2,February,NASC
2025-03-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,3,March,NASC
2025-04-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,98.9,4,2025,4,April,NASC
2025-05-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,5,May,NASC
2025-06-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,6,June,NASC
2025-07-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,6,2025,7,July,NASC
2025-08-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-01-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,1,January,NASC
2025-02-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,11373.49,2,2025,2,February,NASC
2025-03-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,3,March,NASC
2025-04-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,6298.95,3,2025,4,April,NASC
2025-05-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,5,May,NASC
2025-07-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,7,July,NASC
2025-08-01,South Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,84000.0,7,2025,8,August,NASC
2025-01-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,2,February,NASC
2025-03-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,3,March,NASC
2025-04-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,4,April,NASC
2025-05-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,5,May,NASC
2025-06-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,7,July,NASC
2025-08-01,South Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,8,August,NASC
2025-01-01,South Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,1,January,NASC
2025-01-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,1,January,NASC
2025-02-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,2,February,NASC
2025-03-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,3,March,NASC
2025-03-01,South Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-03-01,South Australia,Phone call,Under 18,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,3,March,NASC
2025-05-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-06-01,South Australia,Phone call,Under 18,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,6,June,NASC
2025-06-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-06-01,South Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,7,July,NASC
2025-07-01,South Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,7,July,NASC
2025-08-01,South Australia,Phone call,Under 18,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-08-01,South Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-01-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,50000.0,5,2025,1,January,NASC
2025-02-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,54000.0,10,2025,2,February,NASC
2025-03-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,11,2025,3,March,NASC
2025-04-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,3500.0,7,2025,4,April,NASC
2025-05-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,5,May,NASC
2025-06-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,14,2025,6,June,NASC
2025-07-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,10,2025,7,July,NASC
2025-08-01,South Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,25000.0,8,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,13,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,6500.0,7,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,12,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,12,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,24000.0,8,2025,8,August,NASC
2025-02-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,17000.0,5,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,144300.0,6,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,3,March,NASC
2025-03-01,Western Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,4,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,9,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-08-01,Western Australia,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,6,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,11,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,18500.0,13,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,6,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,2200.0,5,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,19823.32,7,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,17837.99,12,2025,8,August,NASC
2025-03-01,Western Australia,Phone call,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-06-01,Western Australia,Phone call,55 - 64,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-08-01,Western Australia,Phone call,35 - 44,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,5285.0,5,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,4,April,NASC
2025-04-01,Western Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,Under 18,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,7,July,NASC
2025-07-01,Western Australia,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,5500.0,11,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,8,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,3000.0,9,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,660.0,9,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,1200.0,5,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,8,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,8,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,13000.0,8,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,2500.0,6,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,13,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,305.62,9,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,4945.22,5,2025,8,August,NASC
2025-01-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,25000.0,9,2025,1,January,NASC
2025-02-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,51000.0,11,2025,2,February,NASC
2025-03-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,22469.0,14,2025,3,March,NASC
2025-04-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,4,April,NASC
2025-05-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,19242.97,9,2025,5,May,NASC
2025-06-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,1828.0,8,2025,7,July,NASC
2025-08-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,8,August,NASC
2025-01-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,1,January,NASC
2025-02-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,9,2025,2,February,NASC
2025-03-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,14,2025,3,March,NASC
2025-04-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,15,2025,4,April,NASC
2025-05-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,9,2025,5,May,NASC
2025-06-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,1600.0,11,2025,6,June,NASC
2025-07-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,14,2025,7,July,NASC
2025-08-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,0.0,12,2025,8,August,NASC
2025-01-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,12,2025,1,January,NASC
2025-02-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,10,2025,2,February,NASC
2025-03-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,11,2025,3,March,NASC
2025-04-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,4,April,NASC
2025-05-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,5,May,NASC
2025-06-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,20000.0,8,2025,6,June,NASC
2025-07-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,10,2025,7,July,NASC
2025-08-01,Queensland,Phone call,55 - 64,Male,Attempts to gain your personal information,Phishing,0.0,6,2025,8,August,NASC
2025-01-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,1,January,NASC
2025-02-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,2,February,NASC
2025-03-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,1.65,10,2025,3,March,NASC
2025-04-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,10,2025,4,April,NASC
2025-05-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,9,2025,5,May,NASC
2025-06-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-07-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,8,2025,7,July,NASC
2025-08-01,Queensland,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,0.0,9,2025,8,August,NASC
2025-02-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,2,February,NASC
2025-03-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,3,March,NASC
2025-04-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,4,April,NASC
2025-05-01,Queensland,Phone call,Under 18,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-07-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,2,2025,7,July,NASC
2025-07-01,Queensland,Phone call,Under 18,Male,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-08-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Phishing,0.0,3,2025,8,August,NASC
2025-01-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,49850.0,12,2025,1,January,NASC
2025-02-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,5,2025,2,February,NASC
2025-03-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,144000.0,18,2025,3,March,NASC
2025-04-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,29235.26,11,2025,4,April,NASC
2025-05-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,120000.0,11,2025,5,May,NASC
2025-06-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,7,2025,6,June,NASC
2025-07-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,27500.0,17,2025,7,July,NASC
2025-08-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,0.0,16,2025,8,August,NASC
