date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2020-06-01,New South Wales,Online,45 - 54,Female,Attempts to gain your personal information,Hacking,1200.0,3,2020,6,June,Scamwatch
2020-08-01,New South Wales,Online,45 - 54,Female,Attempts to gain your personal information,Hacking,427.0,3,2020,8,August,Scamwatch
2020-03-01,New South Wales,Online,35 - 44,Female,Attempts to gain your personal information,Hacking,74.0,6,2020,3,March,Scamwatch
2020-06-01,New South Wales,In person,18 - 24,Female,Attempts to gain your personal information,Hacking,9000.0,2,2020,6,June,Scamwatch
2020-04-01,New South Wales,Email,45 - 54,Female,Attempts to gain your personal information,Remote access scams,2000.0,8,2020,4,April,Scamwatch
2020-04-01,Victoria,Email,55 - 64,Female,Attempts to gain your personal information,Remote access scams,2000.0,4,2020,4,April,Scamwatch
2020-04-01,Queensland,Email,65 and over,Female,Attempts to gain your personal information,Remote access scams,34000.0,5,2020,4,April,Scamwatch
2020-08-01,Queensland,Email,65 and over,Female,Attempts to gain your personal information,Remote access scams,20080.0,3,2020,8,August,Scamwatch
2020-03-01,South Australia,Email,65 and over,Male,Attempts to gain your personal information,Remote access scams,3500.0,2,2020,3,March,Scamwatch
2020-01-01,Outside of Australia,Email,25 - 34,Male,Attempts to gain your personal information,Remote access scams,400.0,2,2020,1,January,Scamwatch
2020-06-01,South Australia,Online,55 - 64,Female,Attempts to gain your personal information,Remote access scams,445.0,2,2020,6,June,Scamwatch
2020-08-01,South Australia,Online,65 and over,Female,Attempts to gain your personal information,Remote access scams,275.0,2,2020,8,August,Scamwatch
2020-02-01,Western Australia,Online,45 - 54,Male,Attempts to gain your personal information,Remote access scams,650.0,3,2020,2,February,Scamwatch
2020-05-01,Western Australia,Online,65 and over,Male,Attempts to gain your personal information,Remote access scams,650.0,2,2020,5,May,Scamwatch
2020-01-01,Queensland,Online,25 - 34,Female,Attempts to gain your personal information,Remote access scams,300.0,3,2020,1,January,Scamwatch
2020-01-01,Queensland,Online,55 - 64,Female,Attempts to gain your personal information,Remote access scams,58.0,2,2020,1,January,Scamwatch
2020-04-01,Queensland,Online,Unspecified,Male,Attempts to gain your personal information,Remote access scams,1100.0,3,2020,4,April,Scamwatch
2020-01-01,Queensland,Online,65 and over,Male,Attempts to gain your personal information,Remote access scams,559.0,2,2020,1,January,Scamwatch
2020-04-01,Queensland,Online,65 and over,Male,Attempts to gain your personal information,Remote access scams,340.0,2,2020,4,April,Scamwatch
2020-02-01,Victoria,Online,55 - 64,Female,Attempts to gain your personal information,Remote access scams,10000.0,2,2020,2,February,Scamwatch
2020-05-01,Victoria,Online,45 - 54,Female,Attempts to gain your personal information,Remote access scams,800.0,2,2020,5,May,Scamwatch
2020-07-01,Victoria,Online,45 - 54,Female,Attempts to gain your personal information,Remote access scams,9079.0,2,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,55 - 64,Female,Attempts to gain your personal information,Remote access scams,24200.0,4,2020,8,August,Scamwatch
2020-03-01,Victoria,Online,65 and over,Female,Attempts to gain your personal information,Remote access scams,2045.0,3,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,55 - 64,Male,Attempts to gain your personal information,Remote access scams,449.0,2,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,55 - 64,Male,Attempts to gain your personal information,Remote access scams,3.0,2,2020,6,June,Scamwatch
2020-08-01,Victoria,Online,65 and over,Male,Attempts to gain your personal information,Remote access scams,98167.0,4,2020,8,August,Scamwatch
2020-05-01,New South Wales,Online,Unspecified,Female,Attempts to gain your personal information,Remote access scams,199.0,2,2020,5,May,Scamwatch
2020-06-01,New South Wales,Online,Unspecified,Female,Attempts to gain your personal information,Remote access scams,298.0,2,2020,6,June,Scamwatch
2020-02-01,New South Wales,Online,45 - 54,Male,Attempts to gain your personal information,Remote access scams,326.0,5,2020,2,February,Scamwatch
2020-04-01,New South Wales,Online,35 - 44,Male,Attempts to gain your personal information,Remote access scams,9200.0,2,2020,4,April,Scamwatch
2020-08-01,New South Wales,Online,65 and over,Female,Attempts to gain your personal information,Remote access scams,333.0,4,2020,8,August,Scamwatch
2020-03-01,Victoria,In person,65 and over,Female,Attempts to gain your personal information,Remote access scams,21509.0,2,2020,3,March,Scamwatch
2020-08-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Remote access scams,66.0,2,2020,8,August,Scamwatch
2020-07-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Remote access scams,600.0,3,2020,7,July,Scamwatch
2020-07-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Remote access scams,1100.0,3,2020,7,July,Scamwatch
2020-06-01,Australian Capital Territory,Phone call,55 - 64,Female,Attempts to gain your personal information,Remote access scams,10000.0,3,2020,6,June,Scamwatch
2020-08-01,Australian Capital Territory,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,2050.0,3,2020,8,August,Scamwatch
2020-06-01,Australian Capital Territory,Phone call,Unspecified,Female,Attempts to gain your personal information,Remote access scams,927.0,2,2020,6,June,Scamwatch
2020-02-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,1460.0,2,2020,2,February,Scamwatch
2020-05-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,15000.0,2,2020,5,May,Scamwatch
2020-08-01,Australian Capital Territory,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,11880.0,3,2020,8,August,Scamwatch
2020-02-01,Tasmania,Phone call,Unspecified,Female,Attempts to gain your personal information,Remote access scams,2500.0,3,2020,2,February,Scamwatch
2020-07-01,Tasmania,Phone call,65 and over,Male,Attempts to gain your personal information,Remote access scams,9900.0,2,2020,7,July,Scamwatch
2020-07-01,Tasmania,Phone call,55 - 64,Male,Attempts to gain your personal information,Remote access scams,350.0,4,2020,7,July,Scamwatch
2020-01-01,Outside of Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Remote access scams,196.0,2,2020,1,January,Scamwatch
2020-03-01,Queensland,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,9798.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Remote access scams,4000.0,2,2020,4,April,Scamwatch
2020-06-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Remote access scams,1600.0,3,2020,6,June,Scamwatch
2020-07-01,Victoria,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,3000.0,5,2020,7,July,Scamwatch
2020-08-01,Victoria,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,7500.0,2,2020,8,August,Scamwatch
2020-07-01,New South Wales,Phone call,65 and over,Male,Buying or selling,Overpayment scams,2000.0,2,2020,7,July,Scamwatch
2020-03-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,30.0,2,2020,3,March,Scamwatch
2020-05-01,New South Wales,Email,25 - 34,Male,Buying or selling,Overpayment scams,27.0,2,2020,5,May,Scamwatch
2020-05-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,1300.0,2,2020,5,May,Scamwatch
2020-06-01,New South Wales,Email,35 - 44,Male,Buying or selling,Overpayment scams,2000.0,2,2020,6,June,Scamwatch
2020-02-01,New South Wales,Email,55 - 64,Male,Buying or selling,Overpayment scams,169.0,2,2020,2,February,Scamwatch
2020-06-01,New South Wales,Text message,18 - 24,Male,Buying or selling,Overpayment scams,2950.0,3,2020,6,June,Scamwatch
2020-06-01,New South Wales,Online,35 - 44,Male,Buying or selling,Overpayment scams,299.0,2,2020,6,June,Scamwatch
2020-06-01,New South Wales,Online,25 - 34,Male,Buying or selling,Overpayment scams,850.0,2,2020,6,June,Scamwatch
2020-02-01,New South Wales,Online,Unspecified,Female,Buying or selling,Overpayment scams,274.0,2,2020,2,February,Scamwatch
2020-02-01,New South Wales,Online,25 - 34,Female,Buying or selling,Overpayment scams,450.0,2,2020,2,February,Scamwatch
2020-01-01,New South Wales,Email,Unspecified,Female,Buying or selling,Overpayment scams,2000.0,6,2020,1,January,Scamwatch
2020-04-01,New South Wales,Email,18 - 24,Female,Buying or selling,Overpayment scams,2000.0,5,2020,4,April,Scamwatch
2020-05-01,New South Wales,Email,25 - 34,Female,Buying or selling,Overpayment scams,2800.0,2,2020,5,May,Scamwatch
2020-08-01,New South Wales,Email,45 - 54,Female,Buying or selling,Overpayment scams,300.0,3,2020,8,August,Scamwatch
2020-06-01,Victoria,Online,35 - 44,Female,Buying or selling,Overpayment scams,378.0,2,2020,6,June,Scamwatch
2020-08-01,Victoria,Online,35 - 44,Female,Buying or selling,Overpayment scams,500.0,2,2020,8,August,Scamwatch
2020-01-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Overpayment scams,500.0,2,2020,1,January,Scamwatch
2020-02-01,Victoria,Phone call,55 - 64,Female,Buying or selling,Overpayment scams,2.0,2,2020,2,February,Scamwatch
2020-03-01,Victoria,Phone call,65 and over,Female,Buying or selling,Overpayment scams,9650.0,2,2020,3,March,Scamwatch
2020-06-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Overpayment scams,2000.0,2,2020,6,June,Scamwatch
2020-02-01,Victoria,Email,25 - 34,Female,Buying or selling,Overpayment scams,60.0,2,2020,2,February,Scamwatch
2020-04-01,Victoria,Email,Under 18,Female,Buying or selling,Overpayment scams,600.0,2,2020,4,April,Scamwatch
2020-05-01,Victoria,Email,18 - 24,Female,Buying or selling,Overpayment scams,374.0,2,2020,5,May,Scamwatch
2020-04-01,Victoria,Email,35 - 44,Male,Buying or selling,Overpayment scams,1246.0,3,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,25 - 34,Male,Buying or selling,Overpayment scams,328.0,4,2020,6,June,Scamwatch
2020-08-01,Victoria,Online,35 - 44,Male,Buying or selling,Overpayment scams,606.0,3,2020,8,August,Scamwatch
2020-06-01,Victoria,In person,65 and over,Male,Buying or selling,Overpayment scams,1500.0,2,2020,6,June,Scamwatch
2020-02-01,Victoria,Phone call,65 and over,Male,Buying or selling,Overpayment scams,4000.0,2,2020,2,February,Scamwatch
2020-07-01,Queensland,Email,18 - 24,Female,Buying or selling,Overpayment scams,200.0,2,2020,7,July,Scamwatch
2020-08-01,Queensland,Email,45 - 54,Female,Buying or selling,Overpayment scams,731.0,4,2020,8,August,Scamwatch
2020-08-01,Queensland,Email,35 - 44,Female,Buying or selling,Overpayment scams,6.0,2,2020,8,August,Scamwatch
2020-08-01,Queensland,Phone call,65 and over,Female,Buying or selling,Overpayment scams,10000.0,2,2020,8,August,Scamwatch
2020-06-01,Queensland,Phone call,45 - 54,Male,Buying or selling,Overpayment scams,12830.0,2,2020,6,June,Scamwatch
2020-05-01,Queensland,Email,Unspecified,Male,Buying or selling,Overpayment scams,834.0,4,2020,5,May,Scamwatch
2020-07-01,Queensland,Email,Unspecified,Male,Buying or selling,Overpayment scams,300.0,2,2020,7,July,Scamwatch
2020-05-01,Queensland,Email,65 and over,Male,Buying or selling,Overpayment scams,4250.0,3,2020,5,May,Scamwatch
2020-01-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,Overpayment scams,1400.0,2,2020,1,January,Scamwatch
2020-02-01,Western Australia,Phone call,55 - 64,Male,Buying or selling,Overpayment scams,928.0,2,2020,2,February,Scamwatch
2020-04-01,South Australia,Email,35 - 44,Male,Buying or selling,Overpayment scams,159.0,2,2020,4,April,Scamwatch
2020-06-01,South Australia,Phone call,55 - 64,Male,Buying or selling,Overpayment scams,690.0,2,2020,6,June,Scamwatch
2020-04-01,Outside of Australia,Text message,18 - 24,Female,Buying or selling,Overpayment scams,1000.0,2,2020,4,April,Scamwatch
2020-03-01,Outside of Australia,Online,Unspecified,Male,Buying or selling,Overpayment scams,200.0,3,2020,3,March,Scamwatch
2020-04-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Overpayment scams,1415.0,2,2020,4,April,Scamwatch
2020-08-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Overpayment scams,50.0,2,2020,8,August,Scamwatch
2020-04-01,Tasmania,Online,18 - 24,Male,Buying or selling,Overpayment scams,81.0,2,2020,4,April,Scamwatch
2020-01-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Mobile premium services,230.0,2,2020,1,January,Scamwatch
2020-02-01,New South Wales,Online,25 - 34,Female,Buying or selling,Mobile premium services,2450.0,4,2020,2,February,Scamwatch
2020-04-01,Queensland,Text message,18 - 24,Female,Buying or selling,Mobile premium services,700.0,2,2020,4,April,Scamwatch
2020-01-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,750.0,2,2020,1,January,Scamwatch
2020-02-01,Queensland,Phone call,65 and over,Male,Buying or selling,Mobile premium services,780.0,2,2020,2,February,Scamwatch
2020-05-01,Queensland,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,3.0,3,2020,5,May,Scamwatch
2020-06-01,Queensland,Phone call,55 - 64,Female,Buying or selling,Mobile premium services,3500.0,2,2020,6,June,Scamwatch
2020-02-01,Queensland,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,5.0,2,2020,2,February,Scamwatch
2020-04-01,Queensland,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,170.0,8,2020,4,April,Scamwatch
2020-02-01,Victoria,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,98.0,3,2020,2,February,Scamwatch
2020-06-01,Victoria,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,20.0,2,2020,6,June,Scamwatch
2020-07-01,Victoria,Phone call,45 - 54,Male,Buying or selling,Mobile premium services,40.0,3,2020,7,July,Scamwatch
2020-04-01,Victoria,Phone call,18 - 24,Female,Buying or selling,Mobile premium services,5000.0,2,2020,4,April,Scamwatch
2020-08-01,Victoria,Phone call,55 - 64,Female,Buying or selling,Mobile premium services,93.0,3,2020,8,August,Scamwatch
2020-06-01,Victoria,Phone call,45 - 54,Female,Buying or selling,Mobile premium services,1.0,2,2020,6,June,Scamwatch
2020-02-01,Victoria,Phone call,35 - 44,Female,Buying or selling,Mobile premium services,800.0,3,2020,2,February,Scamwatch
2020-06-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Mobile premium services,59.0,3,2020,6,June,Scamwatch
2020-05-01,New South Wales,Phone call,65 and over,Male,Buying or selling,Mobile premium services,24.0,5,2020,5,May,Scamwatch
2020-07-01,New South Wales,Phone call,65 and over,Female,Buying or selling,Mobile premium services,73.0,4,2020,7,July,Scamwatch
2020-04-01,Victoria,Email,35 - 44,Female,Buying or selling,Health and medical products,145.0,2,2020,4,April,Scamwatch
2020-07-01,Victoria,Email,Unspecified,Female,Buying or selling,Health and medical products,27.0,2,2020,7,July,Scamwatch
2020-06-01,Victoria,Email,65 and over,Female,Buying or selling,Health and medical products,358.0,2,2020,6,June,Scamwatch
2020-03-01,Victoria,Online,55 - 64,Female,Buying or selling,Health and medical products,450.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,35 - 44,Female,Buying or selling,Health and medical products,200.0,3,2020,4,April,Scamwatch
